,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
280,269,Monmouth,MAAC,11-21,-8.45,96.8,105.3,66.6,-.033,103.8,106.7,1284.0
281,270,Niagara,MAAC,7-26,-8.75,101.9,110.7,70.6,-.025,105.3,105.8,1310.0
282,271,Fairfield,MAAC,7-25,-8.84,95.6,104.5,64.5,-.019,105.2,105.4,1193.0
283,272,UMKC,WAC,10-20,-8.94,98.4,107.4,68.3,+.017,104.4,106.9,1282.0
284,273,UC Riverside,BW,10-21,-9.00,98.7,107.7,65.8,-.049,103.2,106.4,1415.0
285,274,Western Illinois,Sum,10-20,-9.06,94.1,103.2,60.9,-.068,105.8,107.2,1442.0
286,275,Illinois Chicago,Horz,6-25,-9.07,100.4,109.5,64.5,-.113,105.0,103.7,1227.0
287,276,Sacramento St.,BSky,14-16,-9.33,103.4,112.8,62.8,-.008,102.6,109.6,1170.0
288,277,Texas St.,SB,8-23,-9.41,94.9,104.3,61.1,-.114,105.3,106.7,1402.0
289,278,Portland St.,BSky,17-15,-9.47,102.3,111.7,64.9,+.063,102.8,110.9,1340.0
290,279,Chattanooga,SC,18-15,-9.48,100.6,110.1,66.8,+.054,101.1,110.2,1151.0
291,280,UNC Wilmington,CAA,9-23,-9.67,96.0,105.7,62.2,-.043,106.1,106.1,1423.0
294,281,Savannah St.,MEAC,13-19,-9.93,91.7,101.6,63.0,-.038,101.3,107.9,1366.0
295,282,Fairleigh Dickinson,NEC,10-21,-10.57,102.2,112.8,65.0,-.017,103.7,106.7,1192.0
296,283,Liberty,BSth,11-21,-11.25,101.3,112.6,62.8,-.129,102.4,110.2,1251.0
297,284,Chicago St.,WAC,13-19,-11.26,98.1,109.4,67.8,+.069,103.3,105.9,1152.0
298,285,Tulane,CUSA,17-17,-11.41,99.7,111.1,61.9,+.143,102.1,105.9,1408.0
299,286,Central Michigan,MAC,10-21,-11.43,106.3,117.7,63.7,+.004,102.0,105.2,1141.0
300,287,Austin Peay,OVC,12-18,-11.64,99.6,111.2,68.9,+.012,103.9,110.6,1122.0
301,288,Tennessee St.,OVC,5-25,-11.71,101.9,113.6,63.2,-.050,105.3,106.6,1398.0
302,289,San Jose St.,MWC,7-24,-11.75,94.5,106.3,64.1,-.004,107.6,103.7,1363.0
303,290,SIU Edwardsville,OVC,11-20,-11.94,100.6,112.5,65.4,-.004,103.6,109.8,1188.0
304,291,Georgia Southern,SC,15-19,-12.09,98.3,110.4,64.8,-.040,100.6,110.1,1204.0
305,292,Loyola MD,Pat,11-19,-12.17,97.1,109.3,64.6,+.063,103.7,106.5,1259.0
306,293,Coppin St.,MEAC,12-20,-12.31,100.3,112.6,66.8,+.007,101.4,106.8,1164.0
307,294,Jackson St.,SWAC,11-20,-12.63,93.7,106.3,65.0,-.043,99.7,108.7,1238.0
309,296,Ball St.,MAC,5-25,-13.09,96.5,109.6,65.9,-.022,105.1,103.5,1123.0
310,297,Florida A&M,MEAC,14-18,-13.19,94.9,108.1,70.0,+.050,99.8,107.9,1197.0
311,298,Alabama St.,SWAC,19-13,-13.22,97.3,110.5,65.9,+.096,97.5,109.5,1106.0
312,299,Rice,CUSA,7-23,-13.23,94.7,107.9,62.4,-.007,103.9,104.5,1349.0
313,300,Eastern Illinois,OVC,11-19,-13.28,98.7,112.0,64.2,+.030,104.1,108.2,1183.0
314,301,Sacred Heart,NEC,5-26,-13.40,99.3,112.7,65.9,-.093,102.8,107.6,1357.0
315,302,Montana St.,BSky,14-17,-13.51,95.0,108.5,63.9,+.056,103.3,110.5,1286.0
316,303,Jacksonville,ASun,12-18,-13.55,103.2,116.8,67.8,+.028,102.2,108.0,1239.0
317,304,Nicholls St.,Slnd,14-15,-13.64,98.0,111.6,63.6,+.109,101.6,109.7,1311.0
318,305,Central Connecticut,NEC,11-19,-13.65,97.4,111.1,68.4,+.071,101.2,107.1,1148.0
319,306,Alabama A&M,SWAC,14-16,-13.83,92.0,105.8,64.3,+.025,98.7,109.7,1105.0
320,307,NJIT,ind,13-16,-13.86,96.6,110.5,66.5,+.055,101.4,108.9,1312.0
321,308,Navy,Pat,9-21,-13.87,93.0,106.8,61.8,-.028,102.8,107.6,1298.0
322,309,Jacksonville St.,OVC,10-21,-14.04,98.2,112.3,60.6,-.015,103.8,108.7,1240.0
323,310,McNeese St.,Slnd,11-20,-14.07,97.9,112.0,65.8,+.041,103.7,106.8,1270.0
324,311,Northern Kentucky,ASun,9-21,-14.08,102.7,116.8,61.1,-.044,101.8,108.4,1297.0
325,312,Southeastern Louisiana,Slnd,12-18,-14.15,98.7,112.8,63.2,+.003,101.0,109.5,1368.0
326,313,UTSA,CUSA,8-22,-14.68,100.9,115.6,66.5,+.000,103.2,105.0,1427.0
327,314,St. Francis PA,NEC,10-21,-14.76,96.4,111.1,61.1,+.038,103.4,107.9,1384.0
328,315,UNC Greensboro,SC,14-18,-15.00,93.9,108.9,68.8,+.068,101.8,109.3,1422.0
329,316,UC Davis,BW,9-22,-15.16,101.3,116.4,64.8,+.035,103.9,106.6,1413.0
330,317,New Orleans,Slnd,11-15,-15.25,96.1,111.4,70.1,+.065,102.9,108.9,1309.0
331,318,Tennessee Martin,OVC,8-23,-15.40,103.2,118.6,67.4,-.065,103.3,109.1,1404.0
332,319,LIU Brooklyn,NEC,9-20,-15.55,103.0,118.6,66.4,+.077,102.1,106.7,1254.0
333,320,Delaware St.,MEAC,9-21,-15.63,97.1,112.7,58.3,-.063,99.8,107.4,1175.0
336,321,Samford,SC,13-20,-15.64,100.9,116.6,65.3,+.011,101.4,108.8,1359.0
337,322,UMass Lowell,AE,10-18,-16.04,95.3,111.4,62.7,+.063,101.7,105.9,1262.0
338,323,UMBC,AE,9-21,-16.07,92.6,108.7,66.6,-.003,100.7,107.2,1420.0
339,324,Alcorn St.,SWAC,12-19,-16.47,93.4,109.8,62.0,-.013,99.5,108.9,1108.0
340,325,Prairie View A&M,SWAC,11-23,-16.86,96.1,113.0,65.9,+.005,100.0,108.3,1341.0
341,326,Arkansas Pine Bluff,SWAC,13-18,-17.01,91.7,108.7,65.0,+.089,100.4,107.7,1115.0
342,327,Campbell,BSth,12-20,-17.42,98.5,115.9,61.9,+.059,102.6,110.3,1144.0
343,328,New Hampshire,AE,6-24,-17.67,88.7,106.4,61.2,-.086,101.3,107.2,1306.0
344,329,Central Arkansas,Slnd,8-21,-17.82,95.3,113.1,70.7,-.009,102.8,108.8,1146.0
345,330,IUPUI,Sum,6-26,-18.16,96.2,114.3,64.2,-.037,105.3,106.0,1237.0
346,331,Appalachian St.,SC,9-21,-18.63,92.0,110.7,64.7,-.033,102.0,109.7,1111.0
347,332,Howard,MEAC,8-25,-18.88,87.7,106.6,65.9,-.027,102.8,106.8,1224.0
348,333,Binghamton,AE,7-23,-19.39,91.7,111.1,64.2,-.018,100.9,107.5,1127.0
349,334,North Carolina A&T,MEAC,9-23,-19.56,93.7,113.3,65.3,+.036,99.4,107.1,1299.0
350,335,Stetson,ASun,7-24,-20.02,94.5,114.5,61.3,+.032,102.7,108.0,1391.0
351,336,Maryland Eastern Shore,MEAC,6-24,-20.22,99.1,119.3,65.1,-.036,99.8,107.1,1271.0
352,337,Bethune Cookman,MEAC,7-25,-20.31,96.5,116.8,60.7,-.061,100.4,107.1,1126.0
353,338,Kennesaw St.,ASun,6-25,-20.32,92.0,112.3,66.0,+.003,103.5,108.1,1244.0
354,339,Maine,AE,6-23,-20.55,95.5,116.0,73.0,+.010,101.1,106.2,1263.0
355,340,Cornell,Ivy,2-26,-20.58,100.4,120.9,63.6,-.048,104.9,103.5,1165.0
356,341,Houston Baptist,Slnd,6-25,-20.66,91.5,112.2,67.6,-.038,103.2,108.8,1223.0
357,342,Furman,SC,9-21,-20.69,94.9,115.6,63.7,-.002,101.1,109.2,1202.0
358,343,Lamar,Slnd,4-26,-20.71,93.1,113.8,66.5,-.034,102.4,108.9,1249.0
359,344,South Carolina St.,MEAC,9-21,-21.14,91.5,112.7,64.6,+.042,100.2,106.9,1354.0
360,345,The Citadel,SC,7-26,-22.24,96.3,118.5,63.5,-.046,101.5,108.5,1154.0
361,346,Longwood,BSth,8-24,-22.88,95.6,118.5,66.6,-.043,103.4,108.9,1255.0
362,347,Mississippi Valley St.,SWAC,9-23,-22.93,93.0,115.9,70.9,+.012,98.8,107.4,1290.0
363,348,Abilene Christian,Slnd,11-20,-23.35,94.0,117.3,63.2,-.045,104.7,107.4,1101.0
364,349,Presbyterian,BSth,6-26,-25.87,94.2,120.0,63.5,-.017,101.7,109.6,1342.0
365,350,Grambling St.,SWAC,5-24,-26.60,95.5,122.1,66.0,-.017,98.7,107.8,1212.0
366,351,Southern Utah,BSky,2-27,-27.14,87.4,114.6,64.2,-.049,104.7,108.7,1381.0
