,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
281,270,Bethune Cookman,MEAC,14-20,-9.75,98.0,107.8,65.1,-.029,97.6,104.0,1126.0
282,271,Tennessee Tech,OVC,12-17,-10.15,97.1,107.3,64.2,+.038,102.0,104.8,1399.0
283,272,Eastern Illinois,OVC,11-21,-10.18,100.0,110.2,58.6,-.033,99.6,105.1,1183.0
284,273,Hampton,MEAC,14-17,-10.21,89.2,99.4,68.7,+.031,95.9,105.0,1214.0
285,274,Troy,SB,12-21,-10.31,99.1,109.4,59.4,+.005,98.9,104.3,1407.0
286,275,Dartmouth,Ivy,9-19,-10.34,96.4,106.7,63.1,-.008,101.5,104.1,1171.0
287,276,Old Dominion,CAA,5-25,-10.49,98.6,109.1,65.3,-.112,102.2,105.0,1330.0
288,277,American,Pat,10-20,-10.51,98.0,108.5,58.5,+.004,101.2,103.3,1110.0
289,278,Winthrop,BSth,14-17,-10.64,95.3,105.9,59.8,+.037,99.0,104.1,1457.0
290,279,Sacramento St.,BSky,14-15,-10.81,97.0,107.9,61.3,+.050,99.7,107.4,1170.0
291,280,Saint Peter's,MAAC,9-21,-11.07,92.8,103.9,62.7,+.049,101.5,103.9,1389.0
294,281,Arkansas Pine Bluff,SWAC,16-14,-11.19,92.5,103.7,66.6,+.117,96.6,105.1,1115.0
295,282,Georgia Southern,SC,14-19,-11.19,95.8,107.0,60.9,+.012,100.0,105.6,1204.0
296,283,VMI,BSth,14-17,-11.33,102.3,113.6,69.7,-.022,99.0,106.7,1440.0
297,284,Delaware St.,MEAC,15-18,-11.43,96.7,108.1,59.8,+.054,96.7,102.6,1175.0
298,285,Southeastern Louisiana,Slnd,12-18,-11.49,94.0,105.5,65.0,+.054,100.1,103.1,1368.0
299,286,UNC Greensboro,SC,9-22,-11.64,97.1,108.8,70.5,-.151,99.4,106.5,1422.0
300,287,UNC Wilmington,CAA,10-20,-11.83,97.1,108.9,65.3,+.022,101.6,104.1,1423.0
301,288,Jacksonville,ASun,14-18,-12.07,95.8,107.9,67.7,+.068,99.8,105.2,1239.0
302,289,Lipscomb,ASun,12-18,-12.16,98.0,110.2,69.4,+.053,101.2,104.6,1252.0
303,290,Nicholls St.,Slnd,9-21,-12.17,98.6,110.8,66.1,-.024,99.8,104.6,1311.0
304,291,McNeese St.,Slnd,14-16,-12.23,96.0,108.2,62.9,+.089,100.2,104.6,1270.0
305,292,Northern Arizona,BSky,11-21,-12.39,96.9,109.3,66.7,+.041,101.2,105.2,1319.0
306,293,Samford,SC,11-21,-12.41,97.9,110.3,58.8,-.007,99.2,105.5,1359.0
307,294,Central Arkansas,Slnd,13-17,-12.55,100.4,112.9,71.1,+.046,97.6,104.9,1146.0
308,295,Utah Valley,GWC,14-18,-12.58,98.8,111.4,62.8,-.004,97.9,105.2,1430.0
309,296,Radford,BSth,13-19,-12.66,91.3,104.0,66.1,+.008,99.5,107.1,1347.0
310,297,Chicago St.,GWC,11-22,-12.67,91.1,103.7,65.5,-.083,100.5,105.7,1152.0
311,298,Siena,MAAC,8-24,-12.74,95.4,108.1,62.6,+.021,101.9,103.0,1373.0
312,299,Eastern Washington,BSky,10-21,-12.98,97.2,110.1,67.0,+.001,100.8,107.4,1186.0
313,300,Campbell,BSth,13-20,-13.11,97.8,110.9,64.8,+.014,99.0,106.3,1144.0
314,301,Milwaukee,Horz,8-24,-13.34,95.2,108.6,64.6,-.004,102.6,102.0,1454.0
315,302,Montana St.,BSky,13-17,-13.38,100.4,113.8,64.8,+.032,99.2,107.5,1286.0
316,303,Hofstra,CAA,7-25,-13.42,89.6,103.0,63.3,-.024,102.4,104.4,1220.0
317,304,Portland St.,BSky,8-20,-13.47,103.5,117.0,63.9,-.102,99.1,105.7,1340.0
318,305,San Jose St.,WAC,9-20,-13.50,90.8,104.3,65.8,+.021,102.5,103.8,1363.0
319,306,Southern Utah,BSky,11-20,-13.60,92.1,105.7,67.9,-.001,101.1,107.2,1381.0
320,307,SIU Edwardsville,OVC,9-18,-13.72,92.9,106.6,64.9,-.008,100.5,105.8,1188.0
321,308,UMBC,AE,8-23,-13.90,95.7,109.6,65.9,-.010,99.9,102.9,1420.0
322,309,Monmouth,NEC,10-21,-13.90,91.7,105.6,68.4,+.019,101.3,105.7,1284.0
323,310,Chattanooga,SC,13-19,-14.12,97.7,111.8,66.2,+.018,99.4,106.7,1151.0
324,311,Austin Peay,OVC,8-23,-14.41,98.8,113.3,67.5,-.071,101.2,105.6,1122.0
326,313,Coppin St.,MEAC,8-24,-14.53,93.2,107.7,66.9,-.038,98.2,101.8,1164.0
327,314,UC Riverside,BW,6-25,-14.57,89.2,103.8,61.8,-.071,103.6,105.5,1415.0
328,315,Texas A&M Corpus Chris,Slnd,6-23,-14.88,96.1,111.0,60.8,-.040,101.0,104.3,1394.0
329,316,Jackson St.,SWAC,11-18,-14.94,93.9,108.8,67.4,-.015,96.0,105.6,1238.0
330,317,Navy,Pat,8-23,-15.20,90.0,105.2,59.4,-.049,100.5,104.6,1298.0
331,318,UMKC,Sum,8-24,-15.39,93.7,109.1,63.1,-.022,102.4,105.4,1282.0
332,319,East Tennessee St.,ASun,10-22,-15.69,95.1,110.8,63.4,+.063,102.3,104.1,1190.0
333,320,Idaho St.,BSky,6-24,-16.18,91.9,108.1,59.3,-.117,101.6,106.6,1226.0
336,321,Nebraska Omaha,Sum,11-20,-16.33,101.8,118.1,70.9,+.095,101.0,105.0,1303.0
337,322,Northern Illinois,MAC,5-25,-16.72,85.7,102.4,61.1,-.052,101.8,103.8,1296.0
338,323,Alcorn St.,SWAC,10-24,-16.88,85.4,102.2,66.6,-.045,98.3,105.1,1108.0
339,324,Prairie View A&M,SWAC,15-19,-17.29,88.0,105.3,66.0,+.026,95.4,106.2,1341.0
340,325,Rice,CUSA,5-26,-17.45,96.0,113.4,61.5,-.032,102.3,103.1,1349.0
341,326,Houston Baptist,GWC,14-17,-17.55,87.7,105.3,67.2,+.089,96.5,105.6,1223.0
342,327,Louisiana Monroe,SB,4-23,-18.03,92.4,110.4,65.0,-.026,100.6,102.2,1419.0
343,328,Florida A&M,MEAC,8-22,-18.34,89.5,107.9,67.5,+.003,97.7,103.0,1197.0
344,329,Howard,MEAC,7-24,-18.42,84.1,102.5,61.0,-.044,98.3,104.0,1224.0
345,330,St. Francis PA,NEC,5-24,-19.29,93.4,112.7,62.2,+.034,102.6,106.5,1384.0
346,331,Alabama St.,SWAC,10-22,-19.71,92.3,112.0,64.8,+.006,95.4,105.1,1106.0
347,332,Tennessee Martin,OVC,9-21,-20.18,93.8,113.9,66.6,+.071,100.9,105.7,1404.0
348,333,IUPUI,Sum,6-26,-20.30,97.7,118.0,64.2,-.054,102.5,105.2,1237.0
349,334,Fairleigh Dickinson,NEC,7-24,-20.47,94.0,114.5,66.1,+.029,101.1,105.5,1192.0
350,335,Kennesaw St.,ASun,3-27,-20.69,91.8,112.5,63.0,+.004,100.5,105.7,1244.0
351,336,Alabama A&M,SWAC,11-20,-20.70,90.8,111.5,64.9,-.004,95.6,105.4,1105.0
352,337,The Citadel,SC,8-22,-20.88,98.4,119.2,64.0,-.005,99.4,106.0,1154.0
353,338,Longwood,BSth,8-25,-21.61,94.6,116.2,69.2,-.004,100.0,106.3,1255.0
354,339,Mississippi Valley St.,SWAC,5-23,-22.01,90.1,112.1,69.4,-.070,96.4,104.7,1290.0
355,340,South Carolina St.,MEAC,6-24,-22.02,91.9,113.9,63.9,-.015,96.5,102.1,1354.0
356,341,Presbyterian,BSth,8-24,-22.92,94.9,117.8,60.9,+.011,99.7,105.2,1342.0
357,342,Furman,SC,7-24,-23.30,91.7,115.0,63.7,-.007,99.5,105.7,1202.0
358,343,Binghamton,AE,3-27,-24.06,86.3,110.4,65.1,-.018,99.9,103.2,1127.0
359,344,Maryland Eastern Shore,MEAC,2-26,-24.68,86.6,111.3,62.6,-.028,96.8,101.5,1271.0
360,345,New Orleans,ind,8-18,-25.21,87.9,113.2,69.4,+.042,98.4,105.5,1309.0
361,346,Lamar,Slnd,3-28,-25.40,85.9,111.3,69.0,+.023,101.1,104.0,1249.0
362,347,Grambling St.,SWAC,0-28,-46.10,76.0,122.1,62.5,-.014,96.6,105.4,1212.0
