,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
282,271,New Mexico St.,SB,6-24,-11.30,97.1,108.4,67.9,-.041,104.3,102.6,1308.0
283,272,Liberty,BSth,13-15,-11.42,97.3,108.7,68.6,+.096,99.2,105.3,1251.0
284,273,Coastal Carolina,BSth,10-19,-11.97,99.4,111.4,67.7,-.027,99.5,105.2,1157.0
285,274,LIU Brooklyn,NEC,14-15,-12.11,94.1,106.2,68.6,+.080,99.2,107.6,1254.0
286,275,Lafayette,Pat,9-19,-12.19,95.2,107.4,71.2,+.019,100.8,102.7,1248.0
287,276,Lipscomb,ASun,16-12,-12.30,95.5,107.8,64.1,+.090,97.1,108.4,1252.0
289,278,Alabama A&M,SWAC,15-14,-12.49,90.5,102.9,72.8,-.023,92.4,106.9,1105.0
290,279,Sacramento St.,BSky,12-16,-12.53,95.4,108.0,70.3,+.087,99.0,105.3,1170.0
291,280,San Jose St.,WAC,6-23,-12.57,94.9,107.4,64.4,+.031,104.4,102.4,1363.0
294,281,Elon,SC,8-23,-12.67,92.0,104.7,62.7,+.021,102.4,104.4,1189.0
295,282,Dartmouth,Ivy,10-17,-12.71,94.5,107.2,61.0,+.083,100.3,103.7,1171.0
296,283,Stetson,ASun,10-17,-12.82,96.4,109.2,66.0,+.015,100.4,106.3,1391.0
297,284,Navy,Pat,9-19,-12.94,94.7,107.6,73.4,-.027,97.6,104.9,1298.0
298,285,Siena,MAAC,6-24,-13.22,92.9,106.1,66.1,+.013,102.8,104.7,1373.0
299,286,Jacksonville St.,OVC,7-22,-13.41,99.9,113.3,66.5,-.075,102.1,105.1,1240.0
300,287,UMBC,AE,11-18,-13.48,94.2,107.7,63.7,+.065,98.8,104.2,1420.0
301,288,Charleston Southern,BSth,13-17,-13.52,90.3,103.8,61.4,+.106,99.5,105.9,1149.0
302,289,Jacksonville,ASun,16-13,-13.63,92.9,106.5,71.1,+.129,98.3,107.9,1239.0
303,290,William & Mary,CAA,8-21,-13.85,94.4,108.2,66.7,-.036,100.2,103.7,1456.0
304,291,Radford,BSth,12-16,-14.00,98.1,112.1,65.6,+.037,98.1,106.3,1347.0
305,292,IPFW,ind,7-22,-14.04,94.7,108.7,65.6,-.043,103.5,104.6,1236.0
306,293,Louisiana Monroe,Slnd,8-19,-14.18,95.9,110.0,64.8,-.070,100.9,105.0,1419.0
307,294,Morehead St.,OVC,11-16,-14.26,95.7,110.0,64.9,+.033,102.3,106.0,1287.0
308,295,Western Carolina,SC,8-22,-14.34,92.6,106.9,70.5,-.004,101.5,104.1,1441.0
309,296,Quinnipiac,NEC,10-17,-14.34,100.1,114.5,69.9,-.009,98.2,107.2,1346.0
310,297,Morgan St.,MEAC,14-15,-14.36,92.0,106.3,67.7,+.045,94.4,106.6,1288.0
311,298,Towson,CAA,5-24,-15.02,96.0,111.0,64.3,-.062,99.7,103.2,1406.0
312,299,Jackson St.,SWAC,14-16,-15.24,89.6,104.8,69.6,+.058,93.9,106.3,1238.0
313,300,Grambling St.,SWAC,14-10,-15.43,93.6,109.0,68.3,+.122,91.1,106.2,1212.0
314,301,Alabama St.,SWAC,13-14,-15.76,87.1,102.8,61.8,+.083,93.7,106.6,1106.0
315,302,Florida A&M,MEAC,14-15,-15.78,96.0,111.8,67.7,+.101,94.1,105.3,1197.0
316,303,The Citadel,SC,12-16,-15.78,90.7,106.5,68.3,+.012,98.9,104.8,1154.0
317,304,Tennessee Martin,OVC,6-21,-15.83,96.7,112.5,67.1,-.004,103.5,105.0,1404.0
318,305,Southern,SWAC,12-14,-16.32,90.8,107.1,67.9,+.004,92.0,105.7,1380.0
319,306,Loyola MD,MAAC,6-22,-16.88,90.6,107.5,69.7,+.035,101.7,106.3,1259.0
320,307,Northern Colorado,ind,8-21,-16.97,96.0,113.0,67.1,-.021,103.8,102.2,1294.0
321,308,Idaho St.,BSky,9-18,-17.04,90.6,107.6,65.8,-.017,99.6,106.7,1226.0
322,309,Mount St. Mary's,NEC,7-20,-17.48,94.7,112.2,64.8,-.049,97.9,107.3,1291.0
323,310,Hartford,AE,8-20,-17.60,92.1,109.7,65.0,+.014,99.2,103.6,1216.0
324,311,Cal Poly,BW,5-22,-17.87,96.8,114.7,71.2,+.003,101.9,103.0,1142.0
325,312,James Madison,CAA,6-22,-18.32,92.2,110.6,64.7,-.002,100.9,103.5,1241.0
326,313,Bethune Cookman,MEAC,13-17,-18.38,90.7,109.1,67.2,+.073,93.3,105.7,1126.0
327,314,Texas Southern,SWAC,11-14,-18.42,93.8,112.2,67.1,+.050,91.1,105.9,1411.0
328,315,Sacred Heart,NEC,4-23,-18.48,90.3,108.8,68.8,-.068,99.7,107.4,1357.0
329,316,VMI,BSth,9-18,-18.53,91.4,109.9,66.7,-.002,97.5,107.0,1440.0
330,317,Nicholls St.,Slnd,6-21,-18.63,95.6,114.3,70.8,-.104,99.6,104.3,1311.0
331,318,Youngstown St.,Horz,5-23,-19.54,92.2,111.8,64.2,-.001,103.2,103.8,1464.0
332,319,Centenary,MCon,3-24,-19.89,93.5,113.4,66.0,-.033,104.5,105.2,1147.0
333,320,North Carolina A&T,MEAC,6-23,-20.49,83.1,103.6,73.2,-.024,97.0,106.7,1299.0
336,321,St. Bonaventure,A10,2-26,-21.17,92.7,113.9,68.0,-.012,103.1,102.7,1382.0
337,322,Arkansas Pine Bluff,SWAC,6-20,-22.97,83.9,106.8,66.6,-.038,94.2,105.3,1115.0
338,323,Campbell,ASun,2-25,-23.46,87.9,111.4,67.4,-.084,100.0,106.7,1144.0
339,324,Howard,MEAC,5-23,-25.43,89.2,114.6,68.7,-.026,94.4,106.2,1224.0
340,325,Army,Pat,3-24,-26.29,88.6,114.9,61.4,-.079,98.7,103.8,1119.0
341,326,Prairie View A&M,SWAC,5-23,-26.71,80.7,107.5,67.9,-.014,94.2,105.3,1341.0
342,327,Alcorn St.,SWAC,7-22,-27.05,79.0,106.1,68.9,+.027,94.4,107.1,1108.0
343,328,Longwood,ind,1-30,-27.87,84.2,112.1,71.0,-.024,100.2,107.3,1255.0
344,329,Savannah St.,ind,0-28,-37.19,78.6,115.8,70.6,-.019,97.3,105.7,1366.0
345,330,Maryland Eastern Shore,MEAC,2-26,-37.94,78.9,116.8,70.2,+.008,95.1,106.6,1271.0
