,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
22,23,Cincinnati,Amer,30-6,+22.18,114.9,92.8,63.5,+.026,107.1,103.0,1153.0
23,24,South Carolina,SEC,26-11,+20.80,108.9,88.1,68.6,-.005,110.2,99.5,1376.0
24,25,Butler,BE,25-9,+20.76,117.7,97.0,65.9,+.002,110.8,100.0,1139.0
25,26,Florida St.,ACC,26-9,+20.06,115.5,95.5,71.3,+.039,110.6,101.8,1199.0
26,27,Notre Dame,ACC,26-10,+19.74,118.1,98.4,67.0,+.024,110.1,99.8,1323.0
27,28,Creighton,BE,25-10,+18.83,115.3,96.5,71.2,+.004,110.3,101.3,1166.0
28,29,TCU,B12,24-15,+17.51,114.5,97.0,67.1,-.008,110.6,99.3,1395.0
29,30,Kansas St.,B12,21-14,+17.44,113.0,95.6,66.2,-.029,110.6,99.0,1243.0
30,31,Xavier,BE,24-14,+16.70,115.7,99.0,67.2,+.044,111.2,99.5,1462.0
31,32,Marquette,BE,19-13,+16.58,120.8,104.2,70.1,-.058,109.1,100.1,1266.0
32,33,Vanderbilt,SEC,19-16,+16.53,112.4,95.9,65.8,-.048,110.1,98.7,1435.0
33,34,Rhode Island,A10,25-10,+16.26,111.5,95.2,66.4,-.033,106.8,102.5,1348.0
34,35,Arkansas,SEC,26-10,+16.25,116.1,99.8,69.7,+.086,108.6,100.2,1116.0
35,36,Wake Forest,ACC,19-14,+16.25,120.9,104.7,70.7,-.043,111.1,100.6,1448.0
36,37,Minnesota,B10,24-10,+16.00,109.7,93.7,69.5,+.022,108.9,100.8,1278.0
37,38,Northwestern,B10,24-12,+15.81,111.3,95.5,65.6,+.019,109.0,100.7,1321.0
38,39,Dayton,A10,24-8,+15.57,111.9,96.3,68.4,-.021,105.9,102.3,1173.0
39,40,Michigan St.,B10,20-15,+15.51,111.4,95.9,66.9,-.011,110.6,99.6,1277.0
42,41,Texas Tech,B12,18-14,+15.11,112.6,97.5,63.8,-.082,109.5,101.6,1403.0
43,42,Miami FL,ACC,21-12,+15.03,109.9,94.9,63.0,+.031,110.7,101.3,1274.0
44,43,Middle Tennessee,CUSA,31-5,+14.95,112.2,97.2,64.6,+.011,104.4,105.3,1292.0
45,44,Indiana,B10,18-16,+14.49,116.1,101.6,68.4,-.090,109.6,100.5,1231.0
46,45,Clemson,ACC,17-16,+14.46,114.9,100.5,66.4,-.064,110.8,100.5,1155.0
47,46,Maryland,B10,24-9,+14.34,113.1,98.7,67.2,+.061,108.3,100.6,1268.0
48,47,Utah,P12,20-12,+14.20,113.5,99.3,68.7,-.099,106.0,102.7,1428.0
49,48,VCU,A10,26-9,+14.07,110.1,96.0,68.8,+.026,105.8,102.2,1433.0
50,49,Illinois St.,MVC,28-7,+14.00,107.6,93.6,64.9,+.081,104.5,103.5,1229.0
51,50,Virginia Tech,ACC,22-11,+13.80,117.3,103.5,68.4,+.053,110.0,101.7,1439.0
52,51,Seton Hall,BE,21-12,+13.63,109.4,95.8,67.5,+.058,110.2,100.6,1371.0
53,52,Houston,Amer,21-11,+13.61,113.5,99.9,65.4,-.032,105.0,102.7,1222.0
54,53,USC,P12,26-10,+13.45,114.2,100.7,68.7,+.079,108.8,103.3,1425.0
55,54,Nevada,MWC,28-7,+13.31,114.6,101.3,69.7,+.055,104.5,103.2,1305.0
56,55,Syracuse,ACC,19-15,+13.31,115.7,102.3,66.8,-.048,108.3,101.1,1393.0
57,56,Alabama,SEC,19-15,+13.08,105.3,92.2,65.1,-.055,108.1,100.9,1104.0
58,57,Tennessee,SEC,16-16,+12.62,110.1,97.5,69.4,-.053,109.3,98.1,1397.0
59,58,Princeton,Ivy,23-7,+12.61,109.0,96.4,63.2,+.007,103.9,105.0,1343.0
60,59,UNC Wilmington,CAA,29-6,+12.46,118.0,105.5,70.3,+.039,105.1,104.7,1423.0
61,60,Providence,BE,20-13,+12.43,108.5,96.0,66.2,+.014,109.1,101.2,1344.0
62,61,Georgia,SEC,19-15,+12.39,108.7,96.3,67.1,+.015,109.9,99.0,1208.0
63,62,California,P12,21-13,+12.13,104.9,92.7,65.7,-.012,107.1,102.1,1143.0
64,63,Vermont,AE,29-6,+11.67,111.1,99.4,64.5,+.053,103.0,107.4,1436.0
65,64,Texas A&M,SEC,16-15,+11.49,108.7,97.3,64.5,-.042,109.4,101.5,1401.0
66,65,Oklahoma,B12,11-20,+11.49,107.4,95.9,70.0,-.102,112.5,98.3,1328.0
67,66,Illinois,B10,20-15,+11.31,107.2,95.8,66.7,+.028,109.6,101.2,1228.0
68,67,East Tennessee St.,SC,27-8,+11.10,108.0,96.9,70.1,+.005,105.4,106.6,1190.0
69,68,UCF,Amer,24-12,+10.91,104.2,93.3,66.0,+.022,105.4,102.6,1416.0
70,69,Georgetown,BE,14-18,+10.72,108.4,97.7,68.6,-.102,110.9,101.3,1207.0
71,70,Texas,B12,11-22,+10.51,104.2,93.7,67.6,-.105,112.8,98.9,1400.0
72,71,Iowa,B10,19-15,+10.48,113.0,102.5,71.2,+.011,108.0,101.1,1234.0
73,72,Colorado,P12,19-15,+10.30,112.6,102.3,67.7,-.050,107.7,102.4,1160.0
74,73,Ohio St.,B10,17-15,+10.20,111.2,101.0,68.0,-.054,107.4,100.6,1326.0
75,74,Mississippi,SEC,22-14,+10.16,111.1,100.9,71.6,+.062,107.8,100.5,1279.0
76,75,UT Arlington,SB,27-9,+9.80,110.6,100.8,70.6,+.038,104.0,104.0,1426.0
77,76,Bucknell,Pat,26-9,+9.38,109.7,100.3,70.0,+.006,101.4,105.0,1137.0
78,77,Georgia Tech,ACC,21-16,+9.00,100.0,91.0,68.2,+.069,110.2,101.7,1210.0
79,78,San Diego St.,MWC,19-14,+8.99,104.0,95.1,64.9,-.101,104.5,103.6,1361.0
80,79,Pittsburgh,ACC,16-17,+8.72,112.4,103.7,65.4,+.044,110.9,100.4,1338.0
81,80,BYU,WCC,22-12,+8.66,109.1,100.5,75.6,+.006,104.2,104.0,1140.0
84,81,Monmouth,MAAC,27-7,+8.61,109.1,100.5,72.4,+.070,103.6,106.2,1284.0
85,82,Auburn,SEC,18-14,+8.52,111.9,103.3,73.6,+.045,107.5,100.5,1120.0
