,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
281,270,Detroit,Horz,7-23,-9.54,91.4,101.0,63.9,-.004,103.9,101.0,1178.0
282,271,Saint Peter's,MAAC,11-19,-9.56,93.6,103.2,62.6,+.024,99.7,103.4,1389.0
283,272,Cal St. Bakersfield,ind,8-21,-9.69,100.1,109.8,64.8,+.011,103.1,104.1,1167.0
284,273,Penn,Ivy,10-18,-9.70,96.1,105.8,67.2,-.032,99.1,104.1,1335.0
285,274,Tennessee St.,OVC,12-18,-9.86,101.6,111.4,68.6,+.059,102.1,105.1,1398.0
286,275,Hampton,MEAC,16-16,-9.99,86.3,96.3,63.5,+.029,97.0,105.7,1214.0
287,276,South Carolina St.,MEAC,17-14,-10.24,96.4,106.6,68.5,-.014,93.9,105.8,1354.0
288,277,Wagner,NEC,16-14,-10.42,97.6,108.0,66.5,+.056,95.9,107.1,1447.0
289,278,Winthrop,BSth,11-19,-10.61,92.0,102.6,61.7,+.033,102.4,105.5,1457.0
290,279,Quinnipiac,NEC,15-16,-10.81,97.2,108.0,64.6,+.027,98.1,107.9,1346.0
291,280,Columbia,Ivy,12-16,-10.85,90.9,101.7,64.2,-.024,97.3,106.5,1162.0
294,281,UMKC,Sum,7-24,-10.90,99.4,110.4,65.5,-.003,104.0,104.2,1282.0
295,282,New Orleans,SB,11-19,-11.32,91.8,103.1,65.4,+.068,101.4,105.7,1309.0
296,283,USC Upstate,ASun,9-21,-11.44,93.4,104.8,62.6,-.029,102.1,104.1,1367.0
297,284,Coastal Carolina,BSth,11-20,-11.55,96.1,107.6,66.2,-.049,100.2,106.0,1157.0
298,285,Florida Atlantic,SB,6-26,-11.58,101.5,113.1,64.1,-.075,102.7,103.7,1194.0
299,286,Prairie View A&M,SWAC,17-16,-11.72,94.4,106.1,67.0,+.013,97.4,107.3,1341.0
300,287,Bethune Cookman,MEAC,17-16,-11.76,89.5,101.3,59.8,+.012,96.1,106.6,1126.0
301,288,Central Connecticut,NEC,13-17,-11.95,97.7,109.7,63.6,+.033,99.5,107.2,1148.0
302,289,Northern Illinois,MAC,10-20,-12.27,94.6,106.9,68.9,-.049,99.0,105.1,1296.0
303,290,Army,Pat,11-19,-12.46,88.3,100.7,62.8,-.033,97.2,106.0,1119.0
304,291,Elon,SC,11-20,-12.50,94.9,107.4,63.9,+.027,103.0,106.7,1189.0
305,292,Louisiana Monroe,SB,10-20,-12.94,97.1,110.1,67.3,+.056,100.5,103.0,1419.0
306,293,Bucknell,Pat,7-23,-13.02,93.4,106.4,67.3,-.029,99.1,103.2,1137.0
307,294,Pepperdine,WCC,9-23,-13.04,92.7,105.7,66.5,+.040,104.2,101.9,1337.0
308,295,Florida Gulf Coast,ASun,11-20,-13.17,92.3,105.5,69.2,+.026,100.5,105.2,1195.0
309,296,Maine,AE,9-21,-13.17,97.6,110.8,64.3,-.022,99.8,104.9,1263.0
310,297,Western Illinois,Sum,9-20,-13.20,97.4,110.6,58.5,+.021,102.5,105.7,1442.0
311,298,Toledo,MAC,7-25,-13.31,92.6,105.9,64.9,+.010,102.1,101.7,1405.0
312,299,North Carolina A&T,MEAC,16-16,-13.45,91.5,105.0,69.7,+.054,96.1,105.6,1299.0
313,300,SIU Edwardsville,ind,3-12,-13.72,91.2,104.9,69.5,+.028,105.9,101.4,1188.0
314,301,St. Francis NY,NEC,10-20,-13.74,96.0,109.7,66.2,+.021,98.7,105.5,1383.0
315,302,Arkansas Pine Bluff,SWAC,13-18,-13.77,88.0,101.7,69.7,+.082,98.5,105.4,1115.0
316,303,Brown,Ivy,9-19,-13.78,95.3,109.1,64.2,-.015,98.7,104.6,1135.0
317,304,Norfolk St.,MEAC,14-18,-13.91,97.5,111.4,70.0,+.012,95.2,105.9,1313.0
318,305,UNC Wilmington,CAA,7-25,-14.59,99.1,113.7,70.6,+.030,103.2,102.6,1423.0
319,306,High Point,BSth,9-21,-14.72,91.0,105.7,63.5,-.027,100.6,106.5,1219.0
320,307,Georgia Southern,SC,8-22,-14.75,98.0,112.7,68.9,-.016,103.1,106.1,1204.0
321,308,Eastern Michigan,MAC,8-24,-14.97,90.2,105.1,61.2,+.001,100.6,102.3,1185.0
322,309,Colgate,Pat,10-20,-15.10,90.7,105.8,60.9,+.006,98.0,105.2,1159.0
323,310,Charleston Southern,BSth,9-20,-15.63,96.5,112.1,65.0,-.005,100.1,105.5,1149.0
324,311,Longwood,ind,17-14,-15.67,96.8,112.4,73.8,+.089,95.2,107.6,1255.0
325,312,Savannah St.,ind,15-14,-15.76,86.0,101.8,63.4,+.122,99.7,105.8,1366.0
326,313,Hartford,AE,7-26,-15.94,92.1,108.0,63.4,-.019,101.5,104.2,1216.0
327,314,Dartmouth,Ivy,9-19,-16.08,92.8,108.8,64.5,+.022,97.5,105.4,1171.0
328,315,Northwestern St.,Slnd,11-20,-16.18,91.8,108.0,74.8,+.062,100.6,103.6,1322.0
329,316,Delaware St.,MEAC,8-24,-16.53,97.1,113.6,58.2,-.056,98.4,103.1,1175.0
330,317,Lafayette,Pat,8-22,-17.09,95.1,112.2,68.4,+.032,97.6,104.2,1248.0
331,318,Central Arkansas,Slnd,10-19,-17.11,94.3,111.4,64.6,+.027,100.4,103.2,1146.0
332,319,Houston Baptist,ind,5-25,-18.16,95.9,114.1,70.3,-.051,103.5,103.0,1223.0
333,320,Texas Southern,SWAC,7-25,-18.64,93.2,111.9,66.8,-.031,98.8,105.5,1411.0
336,321,Fordham,A10,3-25,-18.68,93.2,111.9,66.7,-.014,103.4,101.6,1200.0
338,323,Loyola Marymount,WCC,3-28,-18.69,89.2,107.9,64.2,+.005,104.6,102.2,1258.0
339,324,UNC Greensboro,SC,5-25,-18.85,93.5,112.3,64.9,-.028,102.7,106.0,1422.0
340,325,Mississippi Valley St.,SWAC,7-25,-18.88,94.0,112.9,66.3,-.048,98.6,105.0,1290.0
341,326,Monmouth,NEC,8-23,-19.10,93.9,113.0,64.0,-.006,98.5,106.4,1284.0
342,327,Furman,SC,6-24,-19.21,91.3,110.5,63.8,-.026,102.8,106.7,1202.0
343,328,St. Francis PA,NEC,6-23,-19.29,94.4,113.7,62.3,-.016,99.7,105.8,1384.0
344,329,Howard,MEAC,8-23,-19.82,90.9,110.8,65.4,+.000,96.9,105.4,1224.0
345,330,Florida A&M,MEAC,10-21,-19.87,90.7,110.5,66.2,+.083,97.9,104.6,1197.0
346,331,Southern,SWAC,8-23,-19.91,91.2,111.2,64.8,-.039,96.0,107.5,1380.0
347,332,North Florida,ASun,8-22,-20.03,89.3,109.4,62.1,+.015,100.5,104.8,1316.0
348,333,Bryant,ind,8-21,-20.61,94.0,114.6,61.0,+.027,98.5,104.5,1136.0
349,334,Alabama A&M,SWAC,8-19,-20.67,86.0,106.7,70.2,-.012,96.1,108.3,1105.0
350,335,Fairleigh Dickinson,NEC,7-23,-21.55,91.4,112.9,67.8,+.041,99.9,106.1,1192.0
351,336,Southeast Missouri St.,OVC,3-27,-21.81,95.0,116.8,69.7,-.017,102.8,105.9,1369.0
352,337,Kennesaw St.,ASun,7-22,-23.44,89.6,113.0,61.6,+.007,98.3,105.5,1244.0
354,339,Sacramento St.,BSky,2-27,-24.88,89.6,114.5,63.6,+.017,103.1,104.8,1170.0
355,340,Alcorn St.,SWAC,6-25,-26.40,92.1,118.5,72.4,-.050,96.5,106.7,1108.0
356,341,Grambling St.,SWAC,6-23,-27.10,89.8,116.9,61.8,-.015,96.6,106.6,1212.0
357,342,Maryland Eastern Shore,MEAC,7-23,-27.77,89.2,116.9,63.5,+.060,93.7,105.9,1271.0
358,343,North Carolina Central,ind,4-27,-28.86,85.6,114.5,69.0,-.015,100.0,104.5,1300.0
359,344,NJIT,ind,1-30,-35.20,71.5,106.7,64.6,-.028,97.6,108.3,1312.0
