,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
282,271,Stetson,ASun,16-16,-10.29,93.7,104.0,64.5,+.069,99.4,107.4,1391.0
283,272,Texas A&M Corpus Chris,Slnd,9-20,-10.42,96.7,107.1,63.6,+.020,101.6,104.2,1394.0
284,273,Centenary,Sum,10-21,-10.57,99.9,110.5,67.4,+.014,104.2,104.4,1147.0
285,274,South Dakota St.,Sum,8-21,-10.66,99.0,109.6,64.5,-.066,103.1,106.5,1355.0
286,275,Delaware St.,MEAC,14-16,-11.16,101.3,112.5,55.5,+.039,99.3,105.5,1175.0
287,276,New Hampshire,AE,9-20,-11.35,97.2,108.5,65.1,-.050,100.9,107.1,1306.0
288,277,Saint Peter's,MAAC,6-24,-11.42,94.8,106.2,67.1,-.050,103.0,106.3,1389.0
289,278,Eastern Kentucky,OVC,14-16,-11.48,97.6,109.1,60.0,+.026,101.1,108.9,1184.0
290,279,Central Arkansas,Slnd,14-16,-11.66,94.2,105.8,65.1,+.028,99.5,105.7,1146.0
291,280,Harvard,Ivy,8-22,-11.73,99.7,111.5,67.0,-.095,100.6,105.5,1217.0
294,281,Mercer,ASun,11-19,-11.85,97.6,109.5,70.9,-.046,99.6,107.8,1273.0
295,282,UTSA,Slnd,13-17,-11.88,94.6,106.5,63.4,+.063,101.5,103.8,1427.0
296,283,SMU,CUSA,10-20,-12.04,95.0,107.0,64.5,+.054,103.0,103.0,1374.0
297,284,USC Upstate,ASun,7-23,-12.15,93.7,105.8,63.4,-.062,102.9,104.1,1367.0
298,285,Savannah St.,ind,13-18,-12.29,88.1,100.4,66.3,+.050,101.9,105.2,1366.0
299,286,Coastal Carolina,BSth,13-15,-12.35,99.1,111.5,63.7,+.097,102.5,107.5,1157.0
300,287,Morehead St.,OVC,15-15,-12.64,95.3,107.9,62.6,+.093,101.8,109.0,1287.0
301,288,Campbell,ASun,10-20,-12.69,96.1,108.8,68.5,-.051,100.7,108.3,1144.0
302,289,Penn,Ivy,13-18,-12.72,96.1,108.8,68.4,+.078,100.9,106.5,1335.0
303,290,Norfolk St.,MEAC,16-15,-13.04,97.0,110.0,68.7,+.057,95.4,108.2,1313.0
304,291,Furman,SC,7-23,-13.31,95.3,108.6,64.0,+.006,104.0,104.4,1202.0
305,292,Idaho,WAC,8-21,-13.40,96.3,109.7,64.2,-.004,103.2,105.0,1225.0
306,293,Presbyterian,ind,5-25,-13.62,97.6,111.2,58.5,-.056,106.1,99.9,1342.0
307,294,UC Riverside,BW,9-21,-13.65,93.7,107.3,61.8,+.023,102.7,104.3,1415.0
308,295,Idaho St.,BSky,12-19,-14.07,95.8,109.9,60.0,+.092,103.4,104.5,1226.0
309,296,St. Francis NY,NEC,7-22,-14.19,92.8,107.0,67.4,-.017,100.9,107.2,1383.0
310,297,Radford,BSth,10-20,-14.36,95.9,110.2,68.2,+.026,103.0,106.0,1347.0
311,298,Coppin St.,MEAC,16-21,-14.41,92.4,106.8,62.9,+.065,98.1,105.5,1164.0
312,299,Samford,OVC,14-16,-14.41,96.9,111.4,54.6,+.083,101.2,109.0,1359.0
313,300,Stony Brook,AE,7-23,-14.60,92.5,107.1,62.4,-.076,100.3,107.1,1392.0
314,301,Florida A&M,MEAC,15-17,-14.71,94.3,109.0,65.6,+.075,97.0,106.9,1197.0
315,302,Rice,CUSA,3-27,-14.74,86.7,101.5,65.2,-.002,105.9,102.6,1349.0
316,303,Fairleigh Dickinson,NEC,8-20,-14.81,99.9,114.7,67.6,-.001,100.8,105.6,1192.0
317,304,Long Beach St.,BW,6-25,-14.88,96.3,111.2,62.9,-.082,102.2,105.2,1253.0
318,305,Canisius,MAAC,6-25,-15.08,95.0,110.1,64.0,-.065,103.2,105.1,1145.0
319,306,Mississippi Valley St.,SWAC,17-16,-15.21,91.9,107.1,63.0,+.115,96.7,107.7,1290.0
320,307,Florida Gulf Coast,ASun,10-21,-15.29,94.5,109.8,67.5,+.035,99.9,105.4,1195.0
321,308,North Carolina A&T,MEAC,15-16,-15.38,96.1,111.5,67.3,+.091,98.8,106.4,1299.0
322,309,Monmouth,NEC,7-24,-15.45,93.0,108.5,60.3,-.023,101.1,106.2,1284.0
323,310,Southeast Missouri St.,OVC,12-19,-15.56,96.1,111.7,74.4,+.040,100.9,108.9,1369.0
324,311,Kennesaw St.,ASun,10-20,-15.60,94.4,110.0,68.2,+.000,98.1,106.6,1244.0
325,312,Princeton,Ivy,6-23,-15.68,93.2,108.9,58.8,-.039,101.7,106.1,1343.0
326,313,Dartmouth,Ivy,10-18,-15.91,92.4,108.3,64.6,-.000,100.0,107.1,1171.0
327,314,Southern,SWAC,11-19,-16.09,90.0,106.1,63.3,-.026,96.7,108.0,1380.0
328,315,Jackson St.,SWAC,14-20,-16.17,93.0,109.2,70.0,+.040,96.2,108.1,1238.0
329,316,Charleston Southern,BSth,10-20,-16.55,99.1,115.6,68.3,+.004,102.1,106.9,1149.0
330,317,South Carolina St.,MEAC,13-20,-16.61,95.5,112.1,70.3,+.057,96.9,107.7,1354.0
331,318,Alabama A&M,SWAC,14-15,-16.72,89.4,106.2,68.2,+.012,94.6,108.9,1105.0
332,319,St. Francis PA,NEC,6-23,-17.22,97.1,114.3,60.9,-.036,100.4,105.9,1384.0
333,320,Cal St. Bakersfield,ind,8-21,-17.31,96.7,114.0,65.2,-.004,101.2,107.0,1167.0
336,321,UC Davis,BW,9-22,-17.65,97.9,115.6,62.9,+.012,101.9,104.8,1413.0
337,322,Maine,AE,7-23,-17.82,92.6,110.4,66.3,-.034,100.5,105.9,1263.0
339,324,Bethune Cookman,MEAC,11-21,-18.40,92.1,110.5,57.8,-.010,95.8,107.8,1126.0
340,325,Eastern Illinois,OVC,7-22,-18.41,95.7,114.1,61.6,-.024,100.1,108.9,1183.0
341,326,Jacksonville St.,OVC,7-22,-18.47,97.4,115.8,67.3,-.081,99.1,109.7,1240.0
342,327,Longwood,ind,9-22,-18.61,97.9,116.5,66.5,-.009,99.9,104.5,1255.0
343,328,Louisiana Tech,WAC,6-24,-19.10,93.3,112.4,63.2,-.003,101.2,106.1,1256.0
344,329,Arkansas Pine Bluff,SWAC,13-18,-19.61,87.7,107.3,62.7,+.025,95.3,108.5,1115.0
345,330,The Citadel,SC,6-24,-20.95,94.9,115.9,62.1,-.023,104.6,103.8,1154.0
346,331,Prairie View A&M,SWAC,8-22,-21.82,89.8,111.6,69.4,-.014,97.0,107.7,1341.0
347,332,Loyola Marymount,WCC,5-26,-22.33,91.2,113.6,68.2,+.066,102.0,102.7,1258.0
348,333,Sacramento St.,BSky,4-24,-22.44,90.0,112.4,68.7,+.001,103.7,105.8,1170.0
349,334,North Carolina Central,ind,4-26,-23.17,85.3,108.5,68.3,+.032,106.6,100.9,1300.0
350,335,Texas Southern,SWAC,7-25,-23.21,88.3,111.5,67.4,+.001,97.8,106.6,1411.0
351,336,Howard,MEAC,6-26,-23.29,85.9,109.2,62.6,-.027,99.1,106.6,1224.0
352,337,North Florida,ASun,3-26,-23.54,86.3,109.9,64.4,-.061,100.0,105.5,1316.0
353,338,Grambling St.,SWAC,7-19,-24.32,90.9,115.2,68.4,+.019,94.7,107.9,1212.0
354,339,Alcorn St.,SWAC,7-24,-24.83,93.5,118.3,67.8,+.018,96.2,107.7,1108.0
355,340,Maryland Eastern Shore,MEAC,4-28,-28.29,86.1,114.4,67.1,-.004,97.8,106.2,1271.0
356,341,NJIT,ind,0-29,-32.79,77.2,110.0,69.7,-.025,102.2,107.7,1312.0
