,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
281,270,UMBC,AE,12-19,-10.81,99.5,110.3,61.6,+.016,101.4,105.6,1420.0
283,272,Nicholls St.,Slnd,8-22,-10.94,102.7,113.6,69.0,-.019,104.1,104.5,1311.0
284,273,Montana St.,BSky,11-19,-11.13,97.6,108.7,65.0,-.007,103.6,107.3,1286.0
285,274,Portland,WCC,9-23,-11.21,94.9,106.1,63.7,+.010,105.3,104.9,1339.0
286,275,Central Arkansas,Slnd,10-20,-11.51,95.4,106.9,63.7,-.049,101.8,106.1,1146.0
287,276,Elon,SC,7-23,-11.80,97.3,109.1,63.3,-.052,105.1,104.8,1189.0
288,277,Stony Brook,AE,9-20,-11.89,92.9,104.8,64.5,-.061,100.9,106.9,1392.0
289,278,Richmond,A10,8-22,-11.97,99.4,111.4,59.2,+.032,104.4,105.1,1350.0
290,279,St. Francis NY,NEC,9-22,-12.23,93.3,105.6,65.0,-.023,102.0,107.5,1383.0
291,280,Gardner Webb,ASun,9-21,-12.24,97.3,109.5,63.6,-.050,102.5,105.4,1205.0
294,281,Morehead St.,OVC,12-18,-12.27,97.8,110.1,63.5,-.048,100.0,108.5,1287.0
295,282,Tennessee St.,OVC,12-20,-12.31,97.6,109.9,64.5,+.015,101.7,107.3,1398.0
296,283,North Carolina A&T,MEAC,15-17,-12.60,96.1,108.7,70.9,-.014,97.4,109.3,1299.0
297,284,FIU,SB,12-17,-12.61,95.1,107.7,66.8,+.090,103.6,107.9,1198.0
298,285,Colgate,Pat,10-19,-12.77,91.6,104.4,61.6,+.030,100.0,104.9,1159.0
299,286,South Carolina St.,MEAC,13-17,-12.92,95.6,108.5,64.5,+.000,97.6,109.1,1354.0
300,287,Morgan St.,MEAC,13-18,-13.15,97.3,110.4,66.4,-.036,97.3,109.6,1288.0
301,288,Wagner,NEC,11-19,-13.16,98.2,111.4,68.2,-.020,100.6,108.7,1447.0
302,289,Radford,BSth,8-22,-13.60,95.1,108.7,69.6,-.064,102.3,106.4,1347.0
303,290,New Hampshire,AE,10-20,-13.67,97.0,110.6,60.1,+.024,101.2,106.2,1306.0
304,291,Sacramento St.,BSky,10-19,-13.74,95.1,108.8,74.8,+.029,105.2,107.7,1170.0
305,292,James Madison,CAA,7-23,-13.74,102.2,115.9,63.0,+.020,103.9,105.3,1241.0
306,293,Dartmouth,Ivy,9-18,-14.04,94.2,108.2,63.9,+.026,100.8,106.2,1171.0
307,294,Jacksonville St.,OVC,9-21,-14.11,97.7,111.8,65.2,-.011,101.3,108.9,1240.0
308,295,Delaware,CAA,5-26,-14.22,96.8,111.0,63.5,-.059,104.2,105.5,1174.0
309,296,Southeast Missouri St.,OVC,11-20,-14.40,99.3,113.7,71.0,+.032,101.0,107.6,1369.0
310,297,St. Bonaventure,A10,7-22,-15.30,98.6,113.9,68.0,+.016,104.1,106.3,1382.0
311,298,Mercer,ASun,13-17,-15.30,96.6,111.9,71.9,+.042,99.4,107.6,1273.0
312,299,Idaho,WAC,4-27,-15.54,94.3,109.9,66.2,+.024,105.5,103.0,1225.0
313,300,Arkansas Pine Bluff,SWAC,12-19,-15.54,88.7,104.3,64.1,+.014,96.5,105.8,1115.0
314,301,Coppin St.,MEAC,12-20,-15.69,93.6,109.3,65.1,+.063,100.4,106.4,1164.0
315,302,East Carolina,CUSA,6-24,-15.71,92.8,108.5,63.6,-.022,104.2,102.4,1187.0
316,303,Eastern Illinois,OVC,10-20,-15.74,94.7,110.5,63.2,-.009,100.6,108.4,1183.0
317,304,Southern,SWAC,10-21,-15.77,89.2,105.0,66.4,-.029,96.4,106.6,1380.0
318,305,St. Francis PA,NEC,8-21,-15.79,98.5,114.3,64.5,-.064,101.0,109.3,1384.0
319,306,UC Riverside,BW,7-24,-15.84,93.9,109.7,66.2,-.057,102.6,106.0,1415.0
320,307,LIU Brooklyn,NEC,10-19,-15.92,96.2,112.1,67.3,+.024,100.4,108.7,1254.0
321,308,Stetson,ASun,11-20,-16.38,97.2,113.6,65.1,+.048,100.2,106.1,1391.0
322,309,Texas St.,Slnd,9-20,-16.42,97.9,114.3,75.0,-.022,101.5,107.3,1402.0
323,310,Lafayette,Pat,9-21,-16.67,98.7,115.4,67.3,+.032,100.6,103.4,1248.0
324,311,Northern Colorado,BSky,4-24,-16.80,94.9,111.7,67.4,-.079,103.1,107.2,1294.0
325,312,Tennessee Martin,OVC,8-23,-16.96,94.3,111.3,66.6,-.060,100.7,107.9,1404.0
326,313,Western Illinois,MCon,7-23,-17.19,92.7,109.9,63.9,-.064,102.9,107.5,1442.0
327,314,Saint Peter's,MAAC,5-25,-17.22,88.9,106.1,63.9,-.091,101.0,108.9,1389.0
328,315,Grambling St.,SWAC,12-14,-17.66,93.9,111.6,67.3,+.049,93.3,106.3,1212.0
329,316,UTSA,Slnd,7-22,-17.66,86.7,104.4,63.3,-.031,102.9,106.5,1427.0
330,317,Alabama St.,SWAC,10-20,-17.83,91.1,109.0,63.9,-.009,95.6,106.9,1106.0
331,318,UC Davis,ind,5-23,-18.08,93.3,111.4,69.1,+.020,103.2,106.0,1413.0
332,319,South Dakota St.,ind,6-24,-18.32,94.5,112.8,64.9,-.035,101.7,106.9,1355.0
333,320,Longwood,ind,9-22,-18.65,91.4,110.1,69.2,+.026,100.9,105.9,1255.0
336,321,Texas Southern,SWAC,14-17,-18.84,89.5,108.4,69.3,+.090,95.6,107.0,1411.0
337,322,Norfolk St.,MEAC,11-19,-19.14,97.1,116.2,66.4,+.065,97.8,107.9,1313.0
338,323,Iona,MAAC,2-28,-19.41,87.7,107.1,65.8,-.042,102.9,106.7,1233.0
339,324,Charleston Southern,BSth,8-22,-19.49,95.6,115.1,64.1,-.009,102.6,105.8,1149.0
340,325,The Citadel,SC,7-23,-20.18,92.4,112.6,59.7,+.034,104.9,103.9,1154.0
341,326,Savannah St.,ind,12-18,-20.39,88.0,108.4,64.1,+.101,100.4,105.5,1366.0
342,327,Denver,SB,4-25,-21.35,93.2,114.6,66.3,-.042,102.1,108.7,1176.0
343,328,Alcorn St.,SWAC,11-19,-21.49,91.9,113.4,69.4,+.067,95.0,107.9,1108.0
345,330,Howard,MEAC,9-22,-22.07,94.7,116.8,64.4,+.054,97.6,109.0,1224.0
346,331,Alabama A&M,SWAC,10-20,-22.96,83.9,106.9,70.8,-.041,94.4,107.8,1105.0
347,332,Prairie View A&M,SWAC,8-22,-23.69,84.2,107.9,69.6,+.004,96.2,106.0,1341.0
348,333,Bethune Cookman,MEAC,9-21,-24.79,83.0,107.8,59.9,+.034,97.7,109.1,1126.0
349,334,NJIT,ind,5-24,-25.11,85.3,110.4,65.3,+.027,100.7,108.0,1312.0
350,335,North Florida,ASun,3-26,-26.02,82.6,108.6,62.9,-.100,100.7,108.0,1316.0
351,336,Maryland Eastern Shore,MEAC,4-27,-27.18,86.8,114.0,67.5,-.094,98.1,108.8,1271.0
