,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
282,271,Sam Houston St.,Slnd,13-15,-11.53,97.4,108.9,70.6,-.004,98.6,105.6,1358.0
283,272,Mount St. Mary's,NEC,10-19,-11.60,96.7,108.3,64.6,-.035,99.0,106.9,1291.0
284,273,Central Michigan,MAC,6-24,-11.69,97.6,109.3,70.6,-.005,104.8,103.1,1141.0
285,274,Stetson,ASun,12-15,-11.74,95.6,107.4,65.1,+.099,102.5,106.3,1391.0
286,275,Louisiana Monroe,Slnd,12-19,-11.86,93.2,105.0,68.5,+.030,101.5,105.1,1419.0
287,276,Wagner,NEC,13-16,-11.92,95.7,107.6,65.9,+.074,99.4,107.4,1447.0
288,277,Gardner Webb,ASun,9-20,-12.03,97.2,109.3,65.8,-.031,102.1,105.0,1205.0
289,278,Towson,CAA,8-21,-12.15,94.7,106.9,64.3,+.024,101.7,103.2,1406.0
290,279,Eastern Illinois,OVC,6-21,-12.32,95.6,107.9,68.2,-.070,104.2,106.2,1183.0
291,280,Colgate,Pat,15-14,-12.40,99.1,111.5,64.2,+.095,97.3,105.5,1159.0
294,281,San Diego,WCC,4-26,-12.41,100.0,112.4,69.9,-.047,105.7,102.4,1360.0
295,282,Sacred Heart,NEC,12-15,-12.44,97.9,110.4,71.9,+.055,97.8,107.6,1357.0
296,283,Cleveland St.,Horz,4-25,-12.53,93.5,106.0,69.3,-.110,104.0,102.4,1156.0
297,284,Lamar,Slnd,11-18,-12.63,97.2,109.8,73.5,-.041,99.0,105.7,1249.0
298,285,UMBC,AE,7-21,-12.88,94.1,107.0,63.0,-.130,98.0,105.3,1420.0
299,286,IPFW,ind,3-25,-12.89,97.8,110.7,64.4,-.038,105.7,102.5,1236.0
300,287,Wofford,SC,9-20,-12.98,98.7,111.7,70.7,+.028,102.7,102.5,1459.0
301,288,Radford,BSth,12-16,-13.01,96.0,109.0,65.9,-.010,97.2,106.1,1347.0
302,289,Jacksonville,ASun,13-15,-13.11,97.2,110.3,67.6,+.103,100.0,106.6,1239.0
303,290,Southern,SWAC,12-16,-13.49,96.6,110.0,68.0,-.078,93.7,107.0,1380.0
304,291,Jackson St.,SWAC,12-17,-13.87,88.4,102.2,68.2,-.008,95.6,106.6,1238.0
305,292,Marist,MAAC,6-22,-13.91,93.1,107.0,64.0,-.047,101.7,105.3,1265.0
306,293,New Hampshire,AE,10-20,-14.06,93.5,107.6,64.1,-.033,96.6,105.1,1306.0
307,294,Long Beach St.,BW,6-21,-14.09,96.2,110.3,65.3,-.008,103.5,104.2,1253.0
308,295,Hartford,AE,12-17,-14.16,95.6,109.7,64.0,+.041,98.2,105.3,1216.0
309,296,Stony Brook,AE,10-20,-14.69,95.4,110.1,64.0,+.016,97.0,105.1,1392.0
310,297,Morgan St.,MEAC,11-16,-14.78,96.4,111.2,68.2,+.008,95.2,106.4,1288.0
311,298,Texas Southern,SWAC,14-15,-15.39,87.9,103.3,69.2,+.004,94.3,108.2,1411.0
312,299,Grambling St.,SWAC,11-18,-15.43,93.4,108.9,69.1,-.041,95.5,105.6,1212.0
313,300,Quinnipiac,NEC,9-20,-15.58,98.2,113.8,69.8,-.067,98.3,107.8,1346.0
314,301,Norfolk St.,MEAC,12-17,-16.07,92.3,108.4,63.2,+.022,94.1,107.7,1313.0
315,302,Alabama A&M,SWAC,13-17,-16.33,95.3,111.6,69.6,+.038,94.2,107.6,1105.0
316,303,LIU Brooklyn,NEC,8-19,-16.60,92.8,109.4,71.0,+.006,98.4,107.5,1254.0
317,304,Western Illinois,MCon,3-25,-17.12,95.8,112.9,67.3,-.057,104.0,104.8,1442.0
318,305,UNC Asheville,BSth,9-20,-17.15,93.4,110.6,65.1,+.027,100.4,104.0,1421.0
319,306,Lipscomb,ASun,7-21,-17.50,96.8,114.3,66.2,-.032,102.1,106.4,1252.0
320,307,Harvard,Ivy,4-23,-18.14,90.0,108.1,70.8,-.046,100.1,104.6,1217.0
321,308,Charleston Southern,BSth,6-22,-18.21,90.6,108.8,61.3,-.110,98.8,105.8,1149.0
322,309,Howard,MEAC,6-22,-19.39,87.4,106.8,65.9,-.083,96.0,108.2,1224.0
323,310,Albany,AE,5-23,-19.86,87.6,107.4,62.5,-.055,97.0,106.2,1107.0
324,311,FIU,SB,5-22,-20.85,84.0,104.8,62.1,-.015,103.4,104.5,1198.0
325,312,Alcorn St.,SWAC,11-18,-20.96,91.9,112.9,67.5,+.074,94.9,106.6,1108.0
326,313,Bethune Cookman,MEAC,8-21,-21.96,90.2,112.1,63.4,+.004,94.6,106.6,1126.0
327,314,Campbell,ASun,3-24,-22.61,91.7,114.3,73.1,-.009,102.1,106.1,1144.0
328,315,Loyola MD,MAAC,1-27,-23.48,89.5,113.0,66.0,-.039,100.9,105.1,1259.0
329,316,Savannah St.,ind,4-24,-23.73,85.3,109.0,70.9,+.015,102.9,104.9,1366.0
330,317,Nicholls St.,Slnd,6-21,-24.00,90.2,114.2,66.0,-.030,99.5,105.9,1311.0
331,318,The Citadel,SC,6-22,-24.04,86.7,110.8,63.2,+.002,101.3,103.6,1154.0
332,319,Dartmouth,Ivy,3-25,-24.48,87.8,112.3,62.0,-.040,99.2,106.4,1171.0
333,320,VMI,BSth,6-22,-24.63,83.3,108.0,64.1,+.014,99.1,105.3,1440.0
336,321,Prairie View A&M,SWAC,7-20,-24.63,89.2,113.8,66.4,+.063,96.3,105.7,1341.0
337,322,Maryland Eastern Shore,MEAC,8-21,-24.91,91.0,115.9,61.4,+.057,95.1,107.0,1271.0
338,323,North Carolina A&T,MEAC,3-25,-26.66,76.8,103.4,73.1,-.069,98.1,107.0,1299.0
339,324,Navy,Pat,5-23,-27.26,81.9,109.2,66.1,-.027,99.2,105.2,1298.0
340,325,Army,Pat,6-21,-30.49,77.9,108.4,61.8,+.001,96.6,107.3,1119.0
341,326,Arkansas Pine Bluff,SWAC,1-26,-36.33,76.2,112.5,67.3,-.013,96.9,105.4,1115.0
