,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
280,269,Gardner Webb,BSth,12-20,-9.20,95.3,104.6,63.9,-.031,102.0,106.4,1205.0
281,270,Fordham,A10,10-19,-9.21,94.8,104.0,66.4,+.072,104.5,101.9,1200.0
282,271,Maine,AE,12-17,-9.32,96.9,106.2,66.9,-.042,99.2,106.2,1263.0
283,272,IPFW,Sum,11-19,-9.52,98.3,107.8,68.4,+.022,104.1,107.0,1236.0
284,273,Coppin St.,MEAC,14-16,-9.52,106.6,116.1,68.3,-.004,98.2,104.9,1164.0
285,274,VMI,BSth,17-16,-9.53,102.1,111.7,72.7,+.073,100.5,106.9,1440.0
286,275,San Jose St.,WAC,9-22,-9.60,100.2,109.8,63.9,-.045,103.5,105.0,1363.0
287,276,Santa Clara,WCC,8-22,-9.91,103.6,113.5,65.2,-.075,103.5,103.3,1365.0
288,277,UC Riverside,BW,14-17,-10.00,90.5,100.5,62.6,+.120,102.8,104.9,1415.0
289,278,Pacific,BW,11-19,-10.07,97.8,107.8,61.5,-.027,102.9,105.9,1334.0
290,279,Portland,WCC,7-24,-10.21,99.3,109.5,66.4,+.017,106.2,101.6,1339.0
291,280,UNC Greensboro,SC,13-19,-10.28,97.5,107.7,71.2,+.093,101.9,104.2,1422.0
294,281,Pepperdine,WCC,10-19,-10.41,94.6,105.0,60.8,+.016,104.0,104.6,1337.0
295,282,Illinois Chicago,Horz,8-22,-10.42,97.9,108.3,64.3,+.008,102.1,101.9,1227.0
296,283,South Dakota,Sum,10-18,-10.47,99.0,109.5,68.0,-.016,103.4,106.7,1377.0
297,284,UMKC,Sum,10-21,-10.48,99.8,110.3,62.7,-.021,103.5,106.1,1282.0
298,285,Samford,SC,11-19,-10.53,102.1,112.6,61.6,+.023,100.9,104.8,1359.0
299,286,Hampton,MEAC,12-21,-10.53,92.1,102.6,67.1,-.051,99.3,107.4,1214.0
300,287,Sam Houston St.,Slnd,13-19,-10.62,89.8,100.4,62.5,-.012,101.0,103.6,1358.0
301,288,Loyola Chicago,Horz,7-23,-10.75,95.3,106.1,59.5,-.055,101.9,102.3,1260.0
302,289,Liberty,BSth,14-18,-10.80,100.5,111.3,64.3,+.051,101.0,106.5,1251.0
303,290,Monmouth,NEC,12-20,-11.29,97.0,108.3,68.0,+.061,101.8,104.3,1284.0
304,291,Montana St.,BSky,12-17,-11.84,97.3,109.1,66.2,+.028,101.7,107.1,1286.0
305,292,Sacramento St.,BSky,10-18,-12.03,98.2,110.2,64.9,-.087,101.0,108.3,1170.0
306,293,New Hampshire,AE,13-16,-12.10,90.7,102.8,64.5,+.017,98.2,107.2,1306.0
307,294,Mount St. Mary's,NEC,8-21,-12.21,93.4,105.6,62.6,-.051,100.2,104.8,1291.0
308,295,William & Mary,CAA,6-26,-12.55,98.1,110.6,62.3,-.065,102.9,102.8,1456.0
309,296,Dartmouth,Ivy,5-25,-12.92,91.2,104.1,62.6,-.077,101.4,104.7,1171.0
310,297,Army,Pat,12-18,-12.92,93.7,106.7,68.2,-.005,99.2,107.2,1119.0
311,298,Eastern Illinois,OVC,12-17,-13.07,97.6,110.6,63.1,+.018,99.7,106.3,1183.0
312,299,NJIT,GWC,15-17,-13.11,96.6,109.7,64.1,-.025,97.9,107.6,1312.0
313,300,North Carolina A&T,MEAC,12-20,-13.18,94.0,107.2,68.1,-.024,100.7,105.8,1299.0
314,301,Southeastern Louisiana,Slnd,12-17,-13.46,86.5,99.9,63.0,+.011,99.3,106.0,1368.0
315,302,Utah,P12,6-25,-13.69,93.3,107.0,60.8,-.010,106.1,100.7,1428.0
316,303,Cal St. Northridge,BW,7-21,-13.77,98.2,112.0,67.9,-.049,102.2,104.5,1169.0
317,304,Idaho St.,BSky,9-21,-13.93,97.1,111.0,64.9,+.027,101.9,104.9,1226.0
318,305,Hartford,AE,9-22,-14.72,91.3,106.0,64.2,-.019,99.1,105.3,1216.0
319,306,Texas A&M Corpus Chris,Slnd,6-24,-14.94,89.9,104.8,64.8,+.026,100.7,103.4,1394.0
320,307,SIU Edwardsville,OVC,10-17,-15.10,95.4,110.5,67.7,+.060,100.3,105.9,1188.0
321,308,Howard,MEAC,10-21,-15.16,91.0,106.1,65.4,+.040,100.5,104.5,1224.0
322,309,St. Francis PA,NEC,6-23,-15.24,95.3,110.5,63.0,-.049,101.9,105.4,1384.0
323,310,Brown,Ivy,8-23,-15.73,95.2,110.9,64.1,-.006,100.8,104.4,1135.0
324,311,Louisiana Monroe,SB,3-26,-15.97,96.9,112.9,63.5,-.088,102.0,102.2,1419.0
326,313,Radford,BSth,6-26,-16.70,90.1,106.8,64.1,-.064,101.9,106.3,1347.0
327,314,Southern,SWAC,17-14,-16.73,90.0,106.7,63.4,+.113,94.0,105.8,1380.0
328,315,Alabama St.,SWAC,12-19,-16.87,87.8,104.7,63.5,+.026,95.4,105.4,1106.0
329,316,Saint Peter's,MAAC,5-26,-17.05,89.6,106.7,63.3,-.044,102.5,103.9,1389.0
330,317,Florida A&M,MEAC,10-23,-17.29,93.4,110.6,67.8,+.039,98.9,104.9,1197.0
331,318,Kennesaw St.,ASun,3-28,-17.40,97.4,114.8,62.0,-.098,104.2,102.6,1244.0
332,319,Houston Baptist,GWC,10-20,-17.48,93.2,110.7,70.2,+.015,100.1,107.3,1223.0
333,320,Central Arkansas,Slnd,8-21,-17.91,93.1,111.0,71.7,+.003,100.2,104.6,1146.0
336,321,Arkansas Pine Bluff,SWAC,11-22,-17.97,93.5,111.5,65.2,+.062,96.2,104.2,1115.0
337,322,Prairie View A&M,SWAC,14-18,-18.01,85.5,103.5,70.0,+.045,95.2,106.7,1341.0
338,323,The Citadel,SC,6-24,-18.01,92.6,110.6,63.4,-.042,101.4,105.7,1154.0
339,324,Colgate,Pat,8-22,-18.21,97.7,115.9,64.8,+.064,100.1,104.5,1159.0
340,325,Nicholls St.,Slnd,10-20,-18.45,100.8,119.2,64.8,+.048,99.7,103.4,1311.0
341,326,Canisius,MAAC,5-25,-18.63,94.9,113.5,65.3,+.003,101.2,105.6,1145.0
342,327,Maryland Eastern Shore,MEAC,7-23,-18.74,87.1,105.9,66.9,+.004,100.1,104.1,1271.0
343,328,UC Davis,BW,5-26,-18.82,94.6,113.4,64.8,-.039,102.2,104.7,1413.0
344,329,Navy,Pat,3-26,-19.15,91.4,110.6,59.5,-.055,101.8,105.8,1298.0
345,330,Northern Illinois,MAC,5-26,-19.58,90.3,109.9,62.1,-.022,101.9,104.3,1296.0
346,331,Alcorn St.,SWAC,9-22,-20.18,88.4,108.6,67.4,-.046,94.2,105.4,1108.0
347,332,Jackson St.,SWAC,7-24,-20.45,88.5,108.9,60.7,-.027,97.0,104.2,1238.0
348,333,Nebraska Omaha,ind,11-18,-20.56,97.1,117.6,70.4,-.054,102.5,104.0,1303.0
349,334,Chicago St.,GWC,4-26,-20.89,88.7,109.6,69.2,-.048,101.7,104.8,1152.0
350,335,Fairleigh Dickinson,NEC,3-26,-21.19,87.8,109.0,66.5,+.034,101.5,105.5,1192.0
351,336,Tennessee Martin,OVC,4-27,-21.20,94.1,115.3,65.1,-.012,101.8,103.6,1404.0
352,337,Alabama A&M,SWAC,7-21,-21.42,90.0,111.4,66.8,-.063,93.6,104.8,1105.0
353,338,Bryant,NEC,2-28,-22.37,94.0,116.4,64.6,-.037,100.9,104.0,1136.0
354,339,Towson,CAA,1-31,-22.63,87.3,109.9,61.5,-.036,103.9,101.1,1406.0
355,340,Northern Arizona,BSky,5-24,-22.81,89.8,112.6,64.6,-.002,101.7,106.1,1319.0
356,341,Longwood,ind,10-21,-22.94,99.7,122.6,69.1,+.010,98.6,105.4,1255.0
357,342,UMBC,AE,4-26,-23.39,91.4,114.8,67.9,-.029,99.4,105.5,1420.0
358,343,South Carolina St.,MEAC,5-26,-24.49,92.4,116.9,68.5,-.029,99.7,105.9,1354.0
359,344,Binghamton,AE,2-29,-25.99,86.5,112.5,64.6,-.021,98.8,105.8,1127.0
360,345,Grambling St.,SWAC,4-24,-30.22,85.3,115.5,64.3,+.024,96.0,105.1,1212.0
