,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
282,271,Stony Brook,AE,11-15,-11.06,95.5,106.6,65.2,+.044,97.6,104.6,1392.0
283,272,IPFW,ind,9-20,-11.14,95.8,106.9,68.6,+.057,102.9,104.1,1236.0
284,273,William & Mary,CAA,12-16,-11.16,100.7,111.9,62.0,+.060,97.2,103.0,1456.0
285,274,UMKC,MCon,9-20,-11.32,101.8,113.1,64.7,+.005,100.9,103.8,1282.0
286,275,Portland St.,BSky,4-21,-11.46,87.2,98.7,65.5,-.047,102.4,101.9,1340.0
287,276,Howard,MEAC,13-17,-11.57,97.6,109.2,69.8,-.080,95.4,107.6,1224.0
288,277,Gardner Webb,ASun,4-24,-11.64,90.7,102.3,70.8,-.065,102.4,104.4,1205.0
289,278,Alcorn St.,SWAC,14-19,-11.79,92.5,104.3,70.5,+.026,96.7,104.9,1108.0
290,279,Fairleigh Dickinson,NEC,15-14,-11.82,97.2,109.0,68.0,+.065,96.7,107.9,1192.0
291,280,San Jose St.,WAC,5-21,-11.83,96.1,107.9,65.2,+.013,101.7,101.4,1363.0
294,281,Western Carolina,SC,6-18,-11.94,98.8,110.7,67.3,-.022,100.9,104.1,1441.0
295,282,UTSA,Slnd,9-17,-12.02,93.8,105.8,69.7,+.032,98.6,102.8,1427.0
296,283,UNC Asheville,BSth,14-17,-12.35,101.2,113.5,68.0,+.119,98.3,104.7,1421.0
297,284,Dartmouth,Ivy,8-19,-12.45,95.6,108.1,60.5,-.058,99.0,104.3,1171.0
298,285,Robert Morris,NEC,9-17,-12.74,103.6,116.3,65.0,-.044,97.0,106.5,1352.0
299,286,LIU Brooklyn,NEC,9-19,-12.85,97.8,110.7,73.2,-.040,98.5,105.6,1254.0
300,287,Coppin St.,MEAC,11-17,-13.18,94.2,107.4,59.5,+.002,97.5,105.7,1164.0
301,288,Florida Atlantic,ASun,6-21,-13.37,92.1,105.4,72.1,-.032,101.3,104.0,1194.0
302,289,VMI,SC,8-19,-14.10,91.5,105.6,65.6,+.028,100.4,104.0,1440.0
303,290,Navy,Pat,7-19,-14.11,90.5,104.7,65.6,-.030,99.1,104.1,1298.0
304,291,The Citadel,SC,4-20,-14.22,89.8,104.0,66.1,-.079,101.0,104.5,1154.0
305,292,Elon,BSth,10-15,-14.35,93.0,107.3,63.2,+.061,98.9,106.9,1189.0
306,293,Cornell,Ivy,8-18,-15.11,92.5,107.6,64.9,+.042,99.6,103.4,1165.0
307,294,Norfolk St.,MEAC,14-15,-15.22,88.1,103.4,65.7,+.022,94.0,109.3,1313.0
308,295,Long Beach St.,BW,4-22,-15.41,96.9,112.3,65.6,-.021,102.3,102.8,1253.0
309,296,UTEP,WAC,5-24,-15.62,93.4,109.0,66.3,-.032,101.3,102.0,1431.0
310,297,Liberty,BSth,14-15,-15.63,89.0,104.6,68.5,+.107,96.3,108.1,1251.0
311,298,Grambling St.,SWAC,10-18,-16.05,95.7,111.8,71.9,+.040,97.0,104.6,1212.0
312,299,Mount St. Mary's,NEC,11-16,-16.16,90.5,106.7,64.2,+.103,98.2,107.2,1291.0
313,300,Lipscomb,ind,6-19,-16.28,98.8,115.1,69.9,-.116,98.1,107.3,1252.0
314,301,Stetson,ASun,6-20,-16.30,95.5,111.8,71.9,-.013,99.7,105.0,1391.0
316,303,Sacred Heart,NEC,7-21,-16.77,93.9,110.7,69.9,-.003,98.1,105.7,1357.0
317,304,UMBC,NEC,7-20,-16.78,90.0,106.8,64.9,-.057,98.0,106.8,1420.0
318,305,Northwestern St.,Slnd,6-21,-16.93,85.2,102.1,70.6,+.001,98.9,105.0,1322.0
319,306,Western Illinois,MCon,5-21,-17.26,93.5,110.7,67.0,+.050,102.6,104.7,1442.0
320,307,High Point,BSth,7-20,-17.75,95.6,113.4,68.2,-.030,96.9,106.4,1219.0
321,308,Chicago St.,MCon,3-27,-18.22,93.2,111.4,65.7,-.037,102.0,104.2,1152.0
322,309,Alabama A&M,SWAC,7-18,-18.25,90.0,108.2,72.3,-.087,92.9,106.3,1105.0
323,310,New Hampshire,AE,5-23,-18.50,94.0,112.5,70.4,-.037,98.7,103.8,1306.0
324,311,Albany,AE,7-21,-18.51,94.8,113.3,65.9,+.050,98.6,104.7,1107.0
325,312,Southern,SWAC,7-19,-18.97,90.1,109.0,69.0,-.108,93.8,107.8,1380.0
326,313,Radford,BSth,10-20,-19.59,88.6,108.2,68.5,+.067,97.8,106.3,1347.0
327,314,Bethune Cookman,MEAC,8-22,-22.40,89.4,111.8,67.1,-.018,94.9,107.9,1126.0
328,315,Loyola MD,MAAC,4-24,-22.70,87.7,110.4,63.9,+.001,99.9,104.8,1259.0
329,316,Columbia,Ivy,2-25,-22.93,82.7,105.7,60.0,-.032,99.4,103.4,1162.0
330,317,Towson,CAA,4-24,-23.81,84.6,108.4,66.4,-.015,99.5,103.0,1406.0
331,318,Campbell,ASun,4-22,-24.53,92.2,116.7,66.4,-.012,99.5,106.7,1144.0
332,319,Maryland Eastern Shore,MEAC,5-23,-24.66,91.4,116.1,64.0,-.055,95.2,108.0,1271.0
333,320,Morgan St.,MEAC,7-22,-25.36,92.1,117.4,68.7,-.018,93.9,108.7,1288.0
336,321,Nicholls St.,Slnd,1-25,-25.55,87.5,113.0,62.1,-.082,98.8,102.6,1311.0
337,322,Arkansas Pine Bluff,SWAC,4-24,-25.62,77.2,102.9,67.7,+.014,99.4,103.9,1115.0
338,323,Army,Pat,3-22,-25.67,85.6,111.3,62.2,+.026,97.8,104.0,1119.0
339,324,Savannah St.,ind,3-23,-26.95,78.2,105.2,73.2,-.003,99.2,106.2,1366.0
340,325,Morris Brown,ind,4-20,-27.55,86.9,114.4,65.4,+.003,97.7,107.0,1289.0
341,326,Tennessee St.,OVC,1-24,-27.80,91.0,118.8,75.7,-.008,102.4,105.3,1398.0
342,327,North Carolina A&T,MEAC,1-25,-35.37,84.1,119.4,68.7,-.013,96.7,106.6,1299.0
