,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
284,273,Southeast Missouri St.,OVC,4-22,-12.66,101.4,114.0,67.4,-.117,103.0,105.7,1369.0
285,274,Hartford,AE,14-18,-12.84,91.9,104.7,65.5,+.050,98.1,106.9,1216.0
286,275,Towson,CAA,11-18,-12.90,90.4,103.3,66.7,+.113,100.8,103.2,1406.0
287,276,Sacramento St.,BSky,7-19,-13.03,96.6,109.6,73.3,-.076,99.4,106.3,1170.0
288,277,Idaho,BW,8-19,-13.40,92.3,105.7,59.3,+.062,102.3,103.6,1225.0
289,278,Charleston Southern,BSth,10-17,-13.46,90.7,104.2,67.3,+.016,98.6,105.4,1149.0
290,279,Northeastern,AE,7-21,-13.50,98.1,111.6,72.3,-.129,97.0,106.2,1318.0
291,280,Florida A&M,MEAC,9-19,-13.50,93.8,107.3,69.4,-.019,98.6,105.4,1197.0
294,281,Elon,BSth,11-16,-13.55,91.1,104.7,72.1,+.048,97.8,106.1,1189.0
295,282,Mississippi Valley St.,SWAC,11-16,-13.67,101.1,114.8,69.4,-.041,96.4,109.2,1290.0
296,283,Maine,AE,12-18,-13.91,94.2,108.1,63.1,+.007,97.7,108.1,1263.0
297,284,Cal St. Fullerton,BW,4-22,-14.32,94.8,109.1,65.6,-.056,102.8,103.3,1168.0
298,285,Bethune Cookman,MEAC,12-17,-14.58,94.8,109.4,69.3,+.038,96.8,107.1,1126.0
299,286,Youngstown St.,Horz,4-23,-14.67,95.7,110.3,67.5,-.003,104.5,103.6,1464.0
300,287,New Hampshire,AE,10-17,-14.87,96.9,111.8,70.5,+.017,97.5,107.2,1306.0
301,288,Norfolk St.,MEAC,10-19,-15.02,93.7,108.7,70.5,+.063,99.2,105.5,1313.0
302,289,Army,Pat,10-16,-15.11,95.4,110.5,68.0,+.047,97.5,106.5,1119.0
303,290,Robert Morris,NEC,12-18,-15.17,99.3,114.5,65.8,+.026,98.0,108.3,1352.0
304,291,IPFW,ind,3-21,-15.26,97.0,112.3,74.1,-.033,103.1,103.5,1236.0
305,292,Binghamton,AE,9-19,-15.37,92.7,108.1,67.2,-.059,97.4,108.1,1127.0
306,293,Jackson St.,SWAC,9-19,-15.44,96.9,112.4,69.8,-.050,96.4,107.5,1238.0
307,294,Mercer,ASun,5-23,-15.61,96.2,111.8,68.5,-.028,103.7,105.0,1273.0
308,295,Eastern Kentucky,OVC,4-20,-15.71,93.4,109.1,70.2,+.011,103.9,106.4,1184.0
309,296,Maryland Eastern Shore,MEAC,11-18,-16.02,98.8,114.9,64.3,+.043,97.7,106.2,1271.0
310,297,Birmingham Southern,BSth,11-14,-16.20,94.4,110.6,62.4,+.029,94.7,107.3,1128.0
311,298,Lehigh,Pat,4-23,-16.21,93.1,109.3,70.2,-.113,98.9,105.9,1250.0
312,299,Sacred Heart,NEC,8-20,-16.60,96.3,112.9,71.7,-.074,97.7,108.7,1357.0
313,300,Southeastern Louisiana,Slnd,6-20,-16.65,89.3,105.9,60.5,-.005,99.0,105.1,1368.0
314,301,Campbell,ASun,7-19,-16.73,100.9,117.6,68.4,+.053,101.8,106.1,1144.0
315,302,High Point,BSth,9-19,-17.03,96.7,113.7,67.1,+.017,96.8,105.8,1219.0
316,303,Cornell,Ivy,4-22,-17.45,89.2,106.6,65.1,-.030,101.7,104.1,1165.0
317,304,Dartmouth,Ivy,8-18,-17.66,100.2,117.8,62.5,+.037,98.5,104.8,1171.0
318,305,St. Francis PA,NEC,6-21,-17.99,89.4,107.3,65.3,-.073,99.4,108.6,1384.0
319,306,Coastal Carolina,BSth,8-20,-18.19,95.9,114.1,72.2,+.029,97.7,105.7,1157.0
320,307,Eastern Michigan,MAC,5-24,-18.22,97.1,115.3,67.7,+.016,104.5,104.5,1185.0
321,308,Saint Peter's,MAAC,4-24,-18.57,93.0,111.6,71.2,+.008,100.6,103.0,1389.0
322,309,Grambling St.,SWAC,8-19,-18.91,97.3,116.2,74.0,+.006,97.9,108.1,1212.0
323,310,Lipscomb,ind,4-21,-19.34,93.6,112.9,69.2,+.010,100.8,105.8,1252.0
324,311,Texas Southern,SWAC,11-17,-19.56,94.6,114.1,67.8,+.079,97.1,108.8,1411.0
325,312,Stony Brook,AE,6-22,-20.04,91.5,111.5,65.8,+.001,97.8,105.6,1392.0
326,313,Loyola MD,MAAC,5-23,-20.27,86.7,106.9,65.7,+.015,99.3,104.8,1259.0
327,314,Albany,AE,8-20,-20.29,87.0,107.3,62.7,+.039,98.0,107.6,1107.0
328,315,Coppin St.,MEAC,5-24,-21.03,88.0,109.0,64.3,-.062,98.4,106.8,1164.0
329,316,Morgan St.,MEAC,3-25,-21.23,90.0,111.3,70.1,-.019,99.6,106.2,1288.0
330,317,Southern,SWAC,7-19,-21.56,93.9,115.5,72.5,-.003,96.4,109.1,1380.0
331,318,Fairleigh Dickinson,NEC,4-25,-22.73,93.5,116.3,70.4,-.103,96.9,108.2,1192.0
332,319,Prairie View A&M,SWAC,9-19,-23.35,89.6,112.9,73.9,+.076,97.4,108.6,1341.0
333,320,Chicago St.,MCon,1-26,-24.56,89.5,114.1,69.5,-.027,103.9,103.5,1152.0
336,321,LIU Brooklyn,NEC,5-22,-24.88,97.5,122.3,74.4,+.004,98.4,107.2,1254.0
337,322,Liberty,BSth,3-24,-25.14,85.6,110.7,72.7,+.010,98.1,106.4,1251.0
338,323,Nicholls St.,Slnd,1-25,-26.22,87.1,113.3,68.9,-.070,100.9,103.4,1311.0
339,324,Arkansas Pine Bluff,SWAC,2-26,-28.85,82.2,111.1,75.5,-.014,100.1,107.9,1115.0
340,325,Mount St. Mary's,NEC,3-24,-29.36,85.1,114.5,67.0,+.019,97.7,108.2,1291.0
341,326,Morris Brown,ind,4-23,-29.95,85.1,115.1,67.6,+.044,101.2,104.2,1289.0
342,327,Savannah St.,ind,2-24,-31.15,78.1,109.2,66.4,-.021,100.3,105.5,1366.0
